,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
2274,2021-06-18 21:27:58+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Large pockets of unvaccinated people let the virus mutate into stronger variants that could one day overwhelm our vaccines."" https://t.co/JAo5SL5jS5 #axiospm #COVID19",0.21428571428571427,0.42857142857142855,en,15,12.0,Sticker_Speak,179,707,,,,"SW Florida, USA"
2275,2021-06-18 21:28:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,JenniferBrett15,574,2495,False,,,
2276,2021-06-18 21:28:04+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,444,225.0,WittyWearer,271,625,,,,Cambridge UK
2277,2021-06-18 21:28:05+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,846,278.0,quiller_gayle,449,520,,,,
2278,2021-06-18 21:28:12+00:00,"<a href=""https://revive.social/"" rel=""nofollow"">Revive Social App</a>",,0.0,0.0,,0,,marylui27,2245,4602,False,,,United States
2279,2021-06-18 21:28:19+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",My colleagues in #Uganda are bracing for the worst as the country faces a drastic uptick in #COVID19 cases. Barely 2% of Ugandans are vaccinated and vaccines are in short supply. Hospitals are overwhelmed. This is why #VaccineEquity is critical. https://t.co/HwtiFgzvgv,-0.2375,0.55,en,2,6.0,SadiyaK5,39,130,,,,GTA
2280,2021-06-18 21:28:19+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,445,226.0,neymarbipin,1700,1682,,,,"Tirunelveli, Tamil Nadu"
2281,2021-06-18 21:28:21+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,300,193.0,Lollercake,652,889,False,,,"Edinburgh, Scotland"
2282,2021-06-18 21:28:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,303,194.0,noambongsky,863,2814,False,,,my bag
2283,2021-06-18 21:28:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The timely delivery of #COVID19 vaccines is crucial. 

I welcome today’s decision by the Belgian Court of First Instance ordering #AstraZeneca to urgently deliver 50 million doses to 🇪🇺, as follows: 15 million doses by 26 July, 20 million by 23 August, 15 million by 27 September.",0.35000000000000003,0.7444444444444445,en,250,103.0,angeles66831532,241,1640,,,,Pontevedra
2284,2021-06-18 21:28:40+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV",0.1590909090909091,0.6136363636363636,en,50,38.0,NTSXEE,46,39,,,,
2285,2021-06-18 21:28:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DIRTY DEEDS  New Mask Study’s Dirty Secret; Rock Stars Rebel!; Rise in Chronic Illness; Covid Vaccine Injury Puts Ahmed’s Life on Hold; Dr. Roger Hodkinson’s Biggest Concerns about Covid Vaccines   #Masks #Covid19 #Myocarditis #DrHodkinson #DelBigtree https://t.co/w2SmI2Zc9c,-0.3909090909090909,0.6886363636363637,en,482,288.0,HelloAgainWorl1,84,227,,,,"Police State, Ontario, 🇨🇦"
2286,2021-06-18 21:28:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",0.02727272727272727,0.4909090909090909,en,230,82.0,JoshMoore02,28,99,,,,Canada
2287,2021-06-18 21:29:05+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,Leader2light,8,187,False,,,"Lansing, MI"
2288,2021-06-18 21:29:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Large pockets of unvaccinated people let the virus mutate into stronger variants that could one day overwhelm our vaccines."" https://t.co/JAo5SL5jS5 #axiospm #COVID19",0.21428571428571427,0.42857142857142855,en,17,13.0,marinakyritsis,953,1283,,,,"Montréal, Québec"
2289,2021-06-18 21:29:10+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,307,195.0,MeeMmarvel,251,345,False,,,Pakistan
2290,2021-06-18 21:29:14+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,446,227.0,gazfinch83,47,162,,,,
2291,2021-06-18 21:29:14+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,307,196.0,Ratobdl,216,662,False,,,
2292,2021-06-18 21:29:15+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,81,67.0,TonyGoldSE,581,931,,,,Gilead
2293,2021-06-18 21:29:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,449,228.0,annvkeeling,3718,317,,,,
2294,2021-06-18 21:29:56+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vaccines donated next year will be ‘too late for those who are dying today’ said @WHO chief @DrTedros at the latest #COVID19 press conference in @UNGeneva

https://t.co/g54477bbUO",0.06666666666666667,0.5,en,17,8.0,madhavanpallan,270,1048,,,,India
2295,2021-06-18 21:29:56+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,82,68.0,NickWhi78498155,238,770,,,,"Brisbane, Queensland"
2296,2021-06-18 21:29:57+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,mikkimouseclub,810,1015,,,,
2297,2021-06-18 21:29:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,309,197.0,ReemAlG,468,230,False,,,Kuwait
2298,2021-06-18 21:30:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,309,198.0,istiqomahdiri,36,205,False,,,"Sarawak, Malaysia"
2299,2021-06-18 21:30:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","New York is fully open and Michigan will be fully open by June 22. And Québec is much further along than Ontario.

As our neighbours move on it's time for us to follow. 

@fordnation open Ontario 100% and drop the mask mandate too.",0.02727272727272727,0.4909090909090909,en,230,83.0,bevrodinstudios,134,832,,,,
2300,2021-06-18 21:30:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,945,534.0,sab_dube,59,145,,,,"Johannesburg, South Africa"
2301,2021-06-18 21:30:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,287,260.0,Anaghzzz,1131,1220,,,,"Bengaluru, India"
2302,2021-06-18 21:30:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Some good news for Friday. Yesterday we had our highest daily administration of vaccines at over 58,000. On course for up to 330,000 this week. Hospital #Covid19 inpatients down to 52 (24 hospitals with 2 or less), 18 in ICU. As always, let's protect this huge progress @HSELive",0.15555555555555559,0.3711111111111111,en,1987,139.0,davidbourke6,280,1177,,,,"Dublin City, Ireland"
2303,2021-06-18 21:30:13+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,451,229.0,alikat54,333,723,,,,Hull England
2304,2021-06-18 21:30:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,311,199.0,taesretro,514,409,False,,,kay•18 • bi • they/she• Black
2305,2021-06-18 21:30:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,311,200.0,bvcncvcndy,10,126,False,,,in my place
2306,2021-06-18 21:30:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,MichaelSloane,644,181,,,,"Los Angeles, CA"
2307,2021-06-18 21:30:22+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Another country out of vaccines, yet we could do so much better! Until rich nations level out the playing field by pushing pharma to maximize supply and then fairly share doses, #COVID19 will not be done with us. #Malawi #Nepal #TRIPSwaiver #JoinCTAP #PeoplesVaccine https://t.co/IzOPp3N572",0.5666666666666667,0.7166666666666667,en,1,3.0,AmnestyGlobal,195,129,,,,Global
2308,2021-06-18 21:30:41+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,311,201.0,sunraptor3,1,28,False,,,
2309,2021-06-18 21:30:44+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,311,202.0,frustratedisra,558,114,False,,,"Alexandria, Egypt "
2310,2021-06-18 21:30:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,452,230.0,AbbakkaHypatia,8009,2888,,,,Land of Black Soil
2311,2021-06-18 21:30:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,849,279.0,2angels2love,607,3805,,,,"Fayetteville, AR"
2312,2021-06-18 21:30:52+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","""Large pockets of unvaccinated people let the virus mutate into stronger variants that could one day overwhelm our vaccines."" https://t.co/JAo5SL5jS5 #axiospm #COVID19",0.21428571428571427,0.42857142857142855,en,21,15.0,DougGroneman,305,3449,,,,
2313,2021-06-18 21:30:58+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,311,203.0,SyedaJaveria,364,326,False,,,Pakistan
2314,2021-06-18 21:31:10+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,311,204.0,shxwrunner,569,203,False,,,CCAGC + (W)BGC // I love you 
2315,2021-06-18 21:31:18+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,seydou271,56,44,False,,,
2316,2021-06-18 21:31:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Read this thread about the Delta variant. 

This is exactly why we 🇺🇸 have to help other countries by donating vaccines and high-filtration masks. Letting mutations run rampant is just asking for COVID-19 Groundhog Day.",0.0625,0.3125,en,120,34.0,rjprimeau,1997,632,,,,USA
2317,2021-06-18 21:31:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Millions of people, including pregnant people, have safely received #COVID19 vaccines. Pregnant people are more likely to get severely ill from COVID-19, &amp; pregnant people with COVID-19 are more likely to have preterm births &amp; other complications. More: https://t.co/pBVlI6STf8. https://t.co/GQAsNa51M4",0.2159090909090909,0.625,en,156,89.0,Tmeyer2008,3490,4999,,,,South Carolina
2318,2021-06-18 21:31:45+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,316,205.0,Bibi9992,17,83,False,,,
2319,2021-06-18 21:31:47+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",so tonedeaf and American and British centric. The world is still suffering because there aren’t enough COVID19 vaccines and countries have to sign away their assets to Pfizer.... people are still dying! https://t.co/mf37BQmjnH,0.0,0.15,en,20,2.0,titity_99,49,366,,,,
2320,2021-06-18 21:31:49+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","**BIG NEWS**: Up to 25,800 may have been killed by the COVID vaccine.  I bet that this is a lower bound on the number killed by the ""safe and effective"" vaccines. Why isn't anyone at the CDC or FDA warning the American public of the danger in the meantime??https://t.co/105gLDEAmQ",0.09999999999999999,0.2095238095238095,en,796,451.0,wakoppa,1157,1707,,,,Clown World Prison Planet
2321,2021-06-18 21:31:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,AbbakkaHypatia,8009,2888,,,,Land of Black Soil
2322,2021-06-18 21:32:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,RosesRr75701564,6,35,,,,Where GOD calls me to go
2323,2021-06-18 21:32:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. As such, there are places where you should not work unless you are vaccinated.""

https://t.co/xiVWoCtRfP",0.14017857142857143,0.5526785714285715,en,226,50.0,pribrami,167,542,,,,"Toronto, Ontario"
2324,2021-06-18 21:32:22+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
2325,2021-06-18 21:32:22+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
2326,2021-06-18 21:32:26+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,318,206.0,AnneValetry,11,66,False,,,
2327,2021-06-18 21:32:28+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,FantomMenace33,19,9,False,,,
2328,2021-06-18 21:32:28+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,318,207.0,HEmaanFatima1,100,93,False,,,Allah’s shadow
2329,2021-06-18 21:32:29+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,318,208.0,Yasmin001,91,213,False,,,The end of the world
2330,2021-06-18 21:32:35+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,454,231.0,suzyflipp,3261,5002,,,,Earth
2331,2021-06-18 21:32:35+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,0.0,0.0,,0,,StoneColdPillar,14956,16580,,,,"California, USA"
2332,2021-06-18 21:32:40+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","There are now 16 #COVID19 vaccines being rolled out worldwide.

But as the virus continues to evolve, here is why we can’t pull the plug on research into new vaccines and therapeutics✏️@gavi⤵️
https://t.co/3GcbMXjXC5",0.13636363636363635,0.45454545454545453,en,21,4.0,TILR16,237,1665,,,,"South Carolina, USA"
2333,2021-06-18 21:32:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,ECA_OFFICIAL,111490,1923,False,,,"Addis Ababa, Ethiopia"
2334,2021-06-18 21:32:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,849,280.0,Miss_Placed_,2660,4992,,,,
2335,2021-06-18 21:32:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,321,209.0,kevinyray,1208,162,False,,,
2336,2021-06-18 21:32:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,321,210.0,zanaruza,1060,604,False,,,Mvskoke land (Tallahassee)
2337,2021-06-18 21:32:50+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",No-one is immune from #COVID19 but we ask you to ensure that #Dalits and other #marginalised and #excluded groups get the same consideration for vaccine as the rest of the population. #endcastediscrimination @UN_Nepal @EUinNepal @EUAmbNepal @amnesty @amnestysasia https://t.co/6rda9XU3y8,-0.0625,0.25,en,5,4.0,MarkDummett,2646,1151,,,,London
2338,2021-06-18 21:32:53+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Africa, which holds the majority of the world's #LDCs, needs additional liquidity to recover from #COVID19. The Special Drawing Rights must be released now if countries are going to have a shot at a #green resilient recovery. #SDRs #Vaccines #DSSI #LSF @SongweVera https://t.co/Nx2GEmyhdV",0.07857142857142857,0.4357142857142857,en,3,1.0,john1966olsen,2569,4999,,,,Denmark - Copenhagen North
2339,2021-06-18 21:32:58+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,TromanMn,1153,1385,False,,,Minnesota
2340,2021-06-18 21:32:59+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","For #Africa to be resilient, she needs to pursue #sustainable pathways underpinned by business friendly reforms, @SongweVera during fireside chat on diversifying t/ financing toolbox to enhance investment in #LDCs. A #green recovery only way to steer Africa out of #COVID19 crisis https://t.co/vD3Viwp7UH",0.05833333333333333,0.6,en,0,1.0,ECA_OFFICIAL,111490,1923,,,,"Addis Ababa, Ethiopia"
2341,2021-06-18 21:33:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,82,69.0,GobgainB,31,248,,,,
2342,2021-06-18 21:33:03+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Africa, which holds the majority of the world's #LDCs, needs additional liquidity to recover from #COVID19. The Special Drawing Rights must be released now if countries are going to have a shot at a #green resilient recovery. #SDRs #Vaccines #DSSI #LSF @SongweVera https://t.co/Nx2GEmyhdV",0.07857142857142857,0.4357142857142857,en,3,2.0,ECA_OFFICIAL,111490,1923,,,,"Addis Ababa, Ethiopia"
2343,2021-06-18 21:33:03+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,Yasmin001,91,213,,,,The end of the world
2344,2021-06-18 21:33:06+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,LongCovidNYC,368,699,,,,
2345,2021-06-18 21:33:10+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,322,212.0,HassanAlam035,115,82,False,,,United Kingdom
2346,2021-06-18 21:33:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The greatest political failure of our generation. Millions will die because Germany and UK want to preserve patents on vaccines that were developed with up to 97% funding from taxpayers. Even AZ will make profits in Africa. @MoetiTshidi,0.19583333333333333,0.42500000000000004,en,197,115.0,annvkeeling,3718,317,,,,
2347,2021-06-18 21:33:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,466,189.0,daniel_salame95,167,466,,,,Mexico
2348,2021-06-18 21:33:20+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,82,70.0,Richard44649354,97,745,,,,
2349,2021-06-18 21:33:29+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@POTUS @JoeBiden @CDCgov When asked whether a variant of #COVID19 https://t.co/0m3eUZLPov will lead to  lockdowns, @POTUS says
-Delta can cause more people to die where people haven't gotten vaccinated 
-where people have gotten 2 shots, existing vaccines are very effective
""some areas will be very hurt""",0.49333333333333335,0.6,en,2,2.0,CarriWeatherwax,13035,11244,False,,,worldwide
2350,2021-06-18 21:33:30+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,325,213.0,marcmunier,1371,1317,False,,,Brighton & London
2351,2021-06-18 21:33:35+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#لا_للتطعيم_الاجباري37
#covid19
New discovery shows human cells can write RNA sequences into DNA – have been saying this for years and in the just released new book. This is how synthetic DNA in the fake ‘Covid vaccines’ is changing human DNA - David Icke

https://t.co/ErW0UtXFYM",-0.045454545454545456,0.42181818181818176,en,5,2.0,AlmaghrabiAmal,204,804,,,,
2352,2021-06-18 21:33:43+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,326,214.0,x9S6zg1agm0QSET,4,80,False,,,
2353,2021-06-18 21:33:44+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,84,71.0,sibelian62,1436,118,,,,"Shropshire, England"
2354,2021-06-18 21:33:44+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,84,71.0,Susannaamala5,3901,3814,,,,blue planet in space
2355,2021-06-18 21:33:46+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Still need a #COVID19 #vaccine? The first 100 vaccinated tomorrow at the event below will receive a $10 gift card - and the protection of a vaccine!,0.3125,0.3333333333333333,en,4,2.0,MostCyber,204,738,,,,
2356,2021-06-18 21:34:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,329,215.0,AyaHammouda91,255,90,False,,,
2357,2021-06-18 21:34:15+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,en,330,216.0,LallaMina13,147,369,False,,,"Earth, Milky way"
2358,2021-06-18 21:34:19+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/2PAtFYkyUZ https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,581,383.0,Apple_Matt,784,378,,,,"London,England, United Kingdom"
2359,2021-06-18 21:34:27+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,853,281.0,ricardonotes,437,2103,,,,USA 
2360,2021-06-18 21:34:30+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,tintube2,65,101,False,,,
